_league,_season,PLAYER,TEAM,SEASON,ROLE,ADV ROLE,NAT,HEIGHT,AGE,GP,W,L,W%,MIN,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,TOV,ST,BLK,PF,DF,EFF,+/-,POSS,USG%,PPP,TM OFF RTG (ON),TM DEF RTG (ON),TM NET RTG (ON),IND OFF RTG,IND DEF RTG,IND NET RTG,eFG%,TS%,RIM FREQ,RIM PPS,PAINT FREQ,PAINT PPS,MID FREQ,MID PPS,C3 FREQ,C3 PPS,L3 FREQ,L3 PPS,FT RATIO,TOV%,LTOV%,DTOV%,AST%,AST% (2P),AST% (3P),AST% (FT),AST RATIO,ORB%,ORB% (2P),ORB% (3P),ORB% (FT),DRB%,DRB% (2P),DRB% (3P),DRB% (FT),TRB%,ST%,BLK%,BLK% (2P),BLK% (3P),PER,OWS,DWS,WS,WS 40min,OBPM,DBPM,BPM,VORP
Euroleague,2022-2023,Canaan I.,Olympiacos Piraeus,2022-2023,PG/SG,SPOT-UP SHOOTER,USA,183,32,32,22,10,68.8,494.0,179,24,63,38.1,39,117,33.3,63,180,35.0,14,18,77.8,9,22,31,29,28,16,1,58,35,79,126,215,22.0,0.833,120.0,104.4,15.6,89.0,101.9,-12.9,45.8,47.9,5.6,1.67,14.0,0.47,9.8,0.67,10.2,1.36,44.2,0.92,3.3,13.0,7.4,5.6,7.8,9.7,6.5,1.8,11.9,2.4,4.3,1.0,0.0,5.3,3.0,7.8,0.0,3.9,1.9,0.1,0.0,0.3,9.2,-0.5,1.4,0.9,0.056,-1.5,-0.2,-1.7,0.1
Euroleague,2022-2023,Causeur F.,Real Madrid,2022-2023,PG,SCORER,FRA,195,36,25,16,9,64.0,325.0,100,19,46,41.3,15,46,32.6,34,92,37.0,17,22,77.3,7,22,29,32,18,11,3,38,29,82,20,120,18.4,0.833,110.1,105.7,4.4,99.5,100.7,-1.2,45.1,49.0,4.2,1.2,30.8,0.76,3.3,1.0,4.2,1.2,33.3,0.98,8.3,15.0,6.7,8.3,13.2,15.0,12.2,8.6,21.1,2.7,1.7,3.9,0.0,7.3,9.7,5.8,0.0,5.2,1.9,0.6,0.6,0.5,9.2,-0.1,0.7,0.6,0.068,-1.5,-0.5,-2.0,0.0
Euroleague,2022-2023,Cavanaugh T.,BC Zalgiris,2022-2023,PF,SPOT-UP SHOOTER,USA,206,29,14,7,7,50.0,281.0,83,14,40,35.0,15,46,32.6,29,86,33.7,10,13,76.9,12,48,60,14,13,5,2,20,18,84,-41,104,18.0,0.798,107.5,117.0,-9.5,83.4,108.5,-25.1,42.4,45.6,11.5,1.33,17.3,0.33,9.6,0.6,9.6,1.5,34.6,0.83,4.8,12.5,7.7,4.8,6.8,4.7,15.0,5.2,11.9,4.8,4.8,5.4,0.0,21.7,21.9,20.8,22.2,12.8,1.0,0.5,0.8,0.0,9.3,-0.4,0.4,0.0,-0.003,-3.7,-0.7,-4.4,-0.4
Euroleague,2022-2023,Cheatham Z.,FC Bayern Munich,2022-2023,PF/C,RIM RUNNER,USA,203,27,6,0,6,0.0,127.0,69,25,36,69.4,0,3,0.0,25,39,64.1,19,29,65.5,7,22,29,8,9,0,2,20,22,74,-46,60,23.3,1.15,106.7,131.8,-25.1,119.0,124.5,-5.5,64.1,67.6,30.0,1.89,26.7,1.0,3.3,0.0,0.0,0.0,5.0,0.0,20.0,15.0,8.3,6.7,11.3,10.0,0.0,7.1,11.8,5.8,10.6,1.5,0.0,27.2,27.5,17.6,71.4,14.4,0.0,1.2,1.9,0.0,19.7,0.2,0.0,0.2,0.049,-0.9,-0.9,-1.8,0.0
Euroleague,2022-2023,Claver V.,Valencia Basket,2022-2023,F/PF,SPOT-UP SHOOTER,ESP,207,34,30,12,18,40.0,531.0,144,22,39,56.4,26,63,41.3,48,102,47.1,22,27,81.5,15,63,78,27,26,25,3,65,33,157,-24,141,13.0,1.021,113.3,116.4,-3.1,104.4,106.6,-2.2,59.8,62.9,12.8,1.44,7.1,1.0,7.8,0.73,11.3,1.31,33.3,1.21,8.9,18.4,11.3,7.1,6.5,6.4,8.8,3.7,16.1,3.5,5.1,2.4,0.0,15.0,16.5,12.8,23.1,9.1,2.6,0.4,0.7,0.0,11.0,0.0,0.9,0.9,0.065,-1.1,1.6,0.5,0.7
Euroleague,2022-2023,Clyburn W.,Anadolu Efes Istanbul,2022-2023,F,SHOT CREATOR,USA,201,33,34,17,17,50.0,1127.0,567,121,246,49.2,71,194,36.6,192,440,43.6,112,135,83.0,33,161,194,73,53,35,6,71,171,633,67,553,25.4,1.025,120.4,116.1,4.3,115.5,107.8,7.7,51.7,56.8,11.9,1.52,20.8,0.82,11.8,0.74,5.8,1.03,28.9,1.13,10.8,9.6,5.1,4.5,9.3,6.7,18.5,2.1,11.7,3.9,2.7,5.2,0.0,17.7,14.5,17.4,53.7,11.0,1.8,0.3,0.1,0.0,18.0,1.3,1.6,2.9,0.103,0.9,-0.9,0.0,1.3
Euroleague,2022-2023,Cohen J.,Maccabi Tel Aviv BC,2022-2023,C,SPOT-UP SHOOTER,ISR,210,32,22,14,8,63.6,278.0,72,20,31,64.5,7,28,25.0,27,59,45.8,11,14,78.6,7,32,39,25,13,5,1,42,20,70,79,78,13.8,0.923,119.0,105.0,14.0,98.7,98.9,-0.2,51.7,55.4,12.8,1.4,24.4,1.26,2.6,1.0,5.1,0.75,30.8,0.75,7.7,16.7,11.5,5.1,10.8,13.6,4.0,8.8,24.3,2.9,4.9,1.7,0.0,13.5,12.9,13.9,15.0,8.2,1.0,0.2,0.0,0.0,8.7,-0.1,0.8,0.7,0.086,-1.9,0.0,-1.9,0.0
Euroleague,2022-2023,Colson B.,Maccabi Tel Aviv BC,2022-2023,F/PF,SPOT-UP SHOOTER,USA,198,27,34,20,14,58.8,884.0,370,103,176,58.5,39,101,38.6,142,277,51.3,47,61,77.0,59,134,193,20,22,45,25,75,64,465,142,327,17.9,1.131,119.3,110.2,9.1,121.2,97.6,23.6,58.3,60.7,10.4,1.76,29.1,1.18,14.4,0.72,5.5,1.67,25.1,1.06,8.6,6.7,3.7,3.1,3.0,2.8,5.3,0.8,5.8,7.6,6.9,8.8,2.6,17.1,17.0,14.4,34.0,12.4,2.9,1.9,2.4,0.0,18.8,1.1,2.5,3.6,0.14,0.6,2.1,2.7,2.7
Euroleague,2022-2023,Cordinier I.,Virtus Bologna,2022-2023,SG/F,SCORER,FRA,194,26,19,9,10,47.4,343.0,125,33,57,57.9,11,46,23.9,44,103,42.7,26,33,78.8,8,40,48,29,25,16,2,43,35,120,11,142,20.6,0.88,109.0,106.3,2.7,99.5,97.8,1.7,48.1,53.6,15.5,1.36,16.9,1.25,7.7,0.55,7.7,1.09,24.6,0.6,9.5,17.6,8.5,9.2,11.6,10.9,19.6,7.5,17.0,3.1,1.7,3.9,0.0,13.2,10.1,16.0,15.8,8.6,2.6,0.4,0.3,0.0,11.3,-0.2,0.9,0.7,0.084,-2.9,0.3,-2.6,-0.1
Euroleague,2022-2023,Cornelie P.,Real Madrid,2022-2023,C,SPOT-UP SHOOTER,FRA,212,27,31,21,10,67.7,475.0,192,35,49,71.4,34,86,39.5,69,135,51.1,20,24,83.3,19,84,103,15,12,10,4,44,26,224,66,157,16.1,1.223,120.3,111.0,9.3,121.5,103.3,18.2,63.7,66.2,12.1,1.79,13.4,1.14,5.7,1.33,12.1,1.11,42.7,1.21,6.4,7.6,5.1,2.5,3.9,2.8,9.1,1.1,8.7,5.1,4.8,4.3,15.0,19.6,21.8,18.2,10.5,12.8,1.2,0.5,0.2,0.6,16.0,0.4,0.9,1.4,0.112,1.2,0.0,1.2,0.8
Euroleague,2022-2023,Costello M.,Baskonia Vitoria-Gasteiz,2022-2023,PF/C,ROLL&POP,USA,210,29,34,18,16,52.9,680.0,316,71,111,64.0,41,114,36.0,112,225,49.8,51,72,70.8,46,96,142,51,37,20,31,89,71,364,136,294,20.4,1.075,120.9,111.2,9.7,113.9,100.8,13.1,58.9,61.7,14.6,1.72,19.4,1.05,3.7,0.73,0.3,3.0,38.4,1.06,10.5,12.6,5.8,6.8,9.9,11.5,10.8,4.8,14.8,7.6,9.7,5.4,10.3,15.8,20.5,10.3,16.2,11.7,1.6,2.9,3.7,1.3,18.8,0.5,1.5,2.1,0.122,1.7,1.8,3.5,2.1
Euroleague,2022-2023,Da Silva O.,FC Barcelona,2022-2023,PF/C,POST&3,GER,205,24,26,17,9,65.4,331.0,78,22,41,53.7,6,20,30.0,28,61,45.9,16,25,64.0,26,43,69,5,10,8,3,40,20,83,2,83,13.2,0.94,111.0,105.8,5.2,103.8,99.0,4.8,50.8,53.8,18.1,1.47,27.7,0.96,3.6,0.0,6.0,0.6,18.1,1.0,13.9,12.0,7.2,4.8,2.1,3.4,1.5,0.0,5.7,10.4,10.5,10.9,6.3,14.8,18.3,11.2,15.4,12.8,1.4,0.6,0.7,0.5,10.4,0.0,0.8,0.7,0.09,-2.5,0.9,-1.6,0.1
Euroleague,2022-2023,Datome L.,Olimpia Milano,2022-2023,F/PF,SPOT-UP SHOOTER,ITA,203,35,6,2,4,33.3,56.0,22,3,10,30.0,5,12,41.7,8,22,36.4,1,1,100.0,2,3,5,0,0,1,0,6,2,10,-15,22,22.0,1.0,98.9,112.6,-13.7,78.5,104.9,-26.4,47.7,50.0,0.0,0.0,13.6,0.67,31.8,0.57,0.0,0.0,54.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,10.5,0.0,6.7,3.8,11.1,0.0,5.1,1.1,0.0,0.0,0.0,9.5,-0.1,0.1,0.0,-0.007,-3.9,-4.6,-8.5,-0.2
Euroleague,2022-2023,Davies B.,Olimpia Milano,2022-2023,C,POST-UP SCORER,USA,208,31,33,15,18,45.5,605.0,336,116,211,55.0,7,20,35.0,123,231,53.2,83,118,70.3,29,78,107,63,56,21,10,75,127,378,-27,342,29.3,0.982,106.6,111.0,-4.4,106.8,102.0,4.8,54.8,58.7,14.6,1.6,29.2,1.1,17.8,0.69,0.0,0.0,5.6,1.11,16.1,16.4,9.6,6.7,18.3,20.5,21.8,5.1,15.6,6.1,6.1,6.7,3.2,15.4,15.3,15.2,20.0,10.9,2.0,1.1,1.6,0.0,19.8,0.2,1.2,1.4,0.09,-1.1,0.7,-0.4,0.5
Euroleague,2022-2023,De Colo N.,ASVEL Villeurbanne,2022-2023,SG,BALL HANDLER,FRA,196,36,29,8,21,27.6,690.0,400,81,154,52.6,46,112,41.1,127,266,47.7,100,109,91.7,3,72,75,101,82,29,1,46,131,450,-66,395,28.7,1.013,110.1,117.7,-7.6,115.6,107.6,8.0,56.4,64.1,6.8,1.33,18.5,0.9,13.7,1.11,2.8,2.18,25.6,1.13,11.6,20.8,13.2,7.6,23.3,20.2,37.5,15.5,20.4,0.6,0.7,0.4,0.0,13.2,13.3,13.8,6.7,6.9,2.4,0.1,0.0,0.2,19.3,1.0,1.0,2.0,0.117,1.8,-1.7,0.1,0.8
Euroleague,2022-2023,Deck G.,Real Madrid,2022-2023,F/PF,POST-UP CREATOR,ARG,198,28,28,19,9,67.9,712.0,334,105,169,62.1,14,44,31.8,119,213,55.9,82,96,85.4,40,108,148,56,42,15,3,55,88,430,121,301,20.4,1.11,119.9,109.9,10.0,124.7,103.1,21.6,59.2,64.9,11.6,1.83,38.2,1.17,6.3,0.63,1.0,0.0,13.6,1.02,14.8,14.0,7.3,6.6,10.3,8.4,16.4,7.6,15.7,7.3,6.8,8.4,5.3,16.8,14.2,17.8,35.1,12.5,1.2,0.3,0.4,0.0,19.1,1.5,1.5,3.0,0.15,1.7,1.0,2.6,2.1
Euroleague,2022-2023,Delow M.,ALBA Berlin,2022-2023,SG,SCORER,GER,194,22,25,7,18,28.0,360.0,98,26,40,65.0,14,38,36.8,40,78,51.3,4,7,57.1,13,37,50,24,26,16,2,53,10,77,-63,106,14.2,0.925,102.7,110.7,-8.0,99.4,101.8,-2.4,60.3,61.3,8.5,1.78,23.6,1.2,5.7,1.0,0.0,0.0,34.9,1.14,1.9,24.5,17.0,7.5,9.5,11.6,10.0,3.7,18.5,4.3,4.9,4.1,0.0,11.6,12.7,11.3,5.9,8.0,2.4,0.4,0.6,0.0,9.1,-0.1,0.8,0.7,0.076,-3.0,1.4,-1.6,0.1
Euroleague,2022-2023,Diallo A.,AS Monaco Basket,2022-2023,SG/F,SPOT-UP SHOOTER,USA,201,26,34,21,13,61.8,862.0,370,107,200,53.5,29,87,33.3,136,287,47.4,69,91,75.8,53,90,143,70,48,48,10,96,80,393,85,379,21.2,0.976,117.4,111.3,6.1,110.4,101.8,8.6,52.4,56.0,15.8,1.5,29.6,0.93,7.4,0.71,2.1,0.75,20.8,1.03,11.5,12.7,7.7,5.0,10.6,11.8,10.1,7.5,15.6,7.1,7.4,7.4,2.9,13.4,13.9,10.8,27.5,10.1,3.2,0.8,0.9,0.5,17.1,0.4,2.2,2.6,0.103,0.8,1.1,1.9,2.2
Euroleague,2022-2023,Dibartolomeo J.,Maccabi Tel Aviv BC,2022-2023,SG,SCORER,ISR,183,32,34,20,14,58.8,572.0,201,16,41,39.0,43,100,43.0,59,141,41.8,40,41,97.6,20,44,64,38,17,26,0,77,68,213,158,177,14.7,1.136,123.8,110.3,13.5,133.8,101.9,31.9,57.1,63.0,4.0,1.43,14.7,0.77,4.5,0.25,4.5,1.13,52.0,1.3,10.5,9.6,6.2,3.4,7.9,5.3,19.0,3.0,17.7,3.9,1.7,6.9,0.0,8.7,9.0,9.7,2.6,6.3,2.6,0.0,0.0,0.0,14.9,1.2,1.6,2.8,0.167,2.4,0.9,3.3,2.0
Euroleague,2022-2023,Diez D.,Baskonia Vitoria-Gasteiz,2022-2023,F,SPOT-UP SHOOTER,ESP,203,30,24,13,11,54.2,229.0,67,4,8,50.0,18,35,51.4,22,43,51.2,5,7,71.4,7,37,44,10,7,7,2,28,9,79,-76,53,11.3,1.264,113.2,125.6,-12.4,115.5,116.1,-0.6,72.1,72.8,5.7,1.33,5.7,1.33,3.8,0.0,3.8,1.5,62.3,1.55,5.7,13.2,5.7,7.5,5.6,3.3,9.8,5.6,15.9,3.5,2.5,3.0,6.3,20.2,21.6,17.2,26.7,11.5,1.6,0.6,0.4,0.8,13.2,0.1,0.2,0.3,0.047,0.1,0.8,1.0,0.4
Euroleague,2022-2023,Dimsa T.,BC Zalgiris,2022-2023,PG,SCORER,LTU,195,29,33,19,14,57.6,507.0,195,28,65,43.1,39,107,36.4,67,172,39.0,22,32,68.8,11,22,33,27,28,17,4,70,45,102,-3,214,21.1,0.911,113.5,116.5,-3.0,98.4,107.7,-9.3,50.3,52.4,7.9,1.18,17.3,0.7,5.1,0.91,6.1,0.92,43.5,1.13,6.5,13.1,8.4,4.7,7.5,7.7,14.1,2.1,11.2,2.7,2.0,3.4,4.5,5.5,6.2,5.1,3.2,4.1,2.0,0.5,0.7,0.0,9.4,-0.3,0.8,0.5,0.033,-1.6,-1.7,-3.4,-0.4
Euroleague,2022-2023,Diot A.,ASVEL Villeurbanne,2022-2023,SG,SECONDARY BALL HANDLER,FRA,193,34,25,6,19,24.0,323.0,83,8,17,47.1,20,55,36.4,28,72,38.9,7,7,100.0,3,21,24,35,18,13,0,35,15,73,-107,93,14.8,0.892,100.0,120.2,-20.2,99.2,113.1,-13.9,52.8,55.3,4.3,2.0,5.4,0.8,8.6,0.5,3.2,1.0,55.9,1.1,3.2,19.4,15.1,4.3,15.3,14.7,33.3,5.6,27.3,1.2,0.0,2.4,0.0,9.2,8.3,10.3,9.1,5.0,2.3,0.0,0.0,0.0,9.1,-0.1,0.3,0.2,0.023,-1.7,-1.1,-2.8,-0.1
Euroleague,2022-2023,Dobric O.,KK Crvena zvezda,2022-2023,SG/F,SCORER,SRB,200,28,31,17,14,54.8,734.0,306,74,132,56.1,44,136,32.4,118,268,44.0,26,35,74.3,21,57,78,49,31,16,0,53,51,252,22,315,21.7,0.971,113.9,112.5,1.4,104.1,107.0,-2.9,52.2,53.9,7.0,1.64,30.5,1.1,4.4,0.43,2.9,1.0,40.3,0.97,5.1,9.8,6.3,3.5,9.4,9.6,15.4,3.9,13.5,3.6,3.3,3.2,9.4,9.7,8.2,9.3,23.1,6.6,1.3,0.0,0.0,0.0,12.8,0.0,1.1,1.1,0.059,-0.7,-0.7,-1.4,0.2
Euroleague,2022-2023,Dorsey T.,Fenerbahçe SK,2022-2023,SG,SCORER,USA,196,27,8,3,5,37.5,161.0,63,8,19,42.1,12,33,36.4,20,52,38.5,11,15,73.3,0,6,6,11,9,1,0,18,17,31,-14,66,21.0,0.955,119.8,123.1,-3.3,108.4,118.9,-10.5,50.0,55.3,10.6,1.43,10.6,0.29,7.6,0.8,4.5,0.0,45.5,1.2,7.6,13.6,9.1,4.5,8.9,10.4,9.1,4.1,14.3,0.0,0.0,0.0,0.0,5.6,1.6,13.2,0.0,2.5,0.4,0.0,0.0,0.0,9.9,0.1,0.3,0.4,0.051,-1.6,-2.5,-4.1,-0.3
Euroleague,2022-2023,Dubljevic B.,Valencia Basket,2022-2023,PF/C,POST-UP SCORER,MON,205,31,27,11,16,40.7,624.0,316,67,110,60.9,52,116,44.8,119,226,52.7,26,29,89.7,38,91,129,41,58,17,3,54,64,341,8,295,23.0,1.071,116.1,117.9,-1.8,106.2,109.5,-3.3,64.2,66.7,15.9,1.4,16.3,1.13,5.1,0.93,1.4,0.75,38.0,1.37,3.7,19.7,8.5,11.2,9.3,11.0,11.5,1.3,12.2,7.7,8.5,7.0,9.1,19.1,19.7,17.0,33.3,13.3,1.5,0.3,0.6,0.0,17.4,0.1,0.8,0.9,0.059,1.0,-0.4,0.6,0.9
Euroleague,2022-2023,Dunston B.,Anadolu Efes Istanbul,2022-2023,C,OFF-BALL PLAYER,USA,203,37,29,14,15,48.3,395.0,125,48,72,66.7,0,5,0.0,48,77,62.3,29,38,76.3,35,48,83,16,16,22,13,54,51,197,38,109,14.3,1.147,120.7,109.7,11.0,126.3,98.5,27.8,62.3,67.2,33.0,1.72,30.3,0.97,2.8,0.67,1.8,0.0,2.8,0.0,14.7,14.7,6.4,8.3,5.5,3.2,0.0,1.4,12.8,11.1,16.1,7.8,6.3,14.1,13.9,13.8,28.6,12.7,3.1,2.1,1.5,0.4,18.3,0.5,1.0,1.5,0.151,0.8,2.3,3.1,1.1
Euroleague,2022-2023,Edwards C.,Fenerbahçe SK,2022-2023,PG,SCORER,USA,180,25,29,17,12,58.6,459.0,226,46,105,43.8,35,99,35.4,81,204,39.7,29,34,85.3,5,32,37,32,30,17,2,53,42,136,-1,248,26.1,0.911,113.9,114.6,-0.7,105.0,106.9,-1.9,48.3,51.8,10.9,1.26,21.0,0.69,10.5,0.85,5.6,0.86,34.3,1.09,5.6,12.1,6.5,5.6,9.8,11.4,10.8,3.4,11.4,1.3,1.6,1.2,0.0,8.2,8.5,7.3,16.7,4.7,2.1,0.3,0.2,0.0,12.9,0.0,0.9,0.9,0.067,-2.3,-2.5,-4.7,-0.8
Euroleague,2022-2023,Enoch S.,Baskonia Vitoria-Gasteiz,2022-2023,C,RIM RUNNER,USA,208,25,24,12,12,50.0,308.0,122,46,75,61.3,3,9,33.3,49,84,58.3,21,33,63.6,23,46,69,4,16,6,9,38,25,131,-87,116,18.2,1.052,103.4,116.8,-13.4,100.6,106.6,-6.0,60.1,61.0,24.1,1.57,31.9,1.03,8.6,1.0,0.0,0.0,6.9,1.13,13.8,13.8,7.8,6.0,2.1,3.8,1.5,0.0,3.3,8.0,8.0,8.6,0.0,16.9,16.5,14.3,42.9,12.3,1.1,1.8,3.1,0.0,14.7,-0.1,0.5,0.4,0.056,-3.6,0.2,-3.4,-0.2
Euroleague,2022-2023,Evans S.,Valencia Basket,2022-2023,PG,BALL HANDLER,GUI,185,28,11,4,7,36.4,152.0,66,15,27,55.6,10,35,28.6,25,62,40.3,6,6,100.0,3,12,15,28,13,8,0,17,22,70,-59,77,24.8,0.857,107.9,127.1,-19.2,110.8,115.4,-4.6,48.4,51.6,18.2,1.43,13.0,0.6,3.9,1.33,1.3,3.0,41.6,0.84,2.6,16.9,11.7,5.2,27.6,26.6,45.0,11.4,26.7,2.1,3.1,0.0,9.1,11.7,11.9,11.1,0.0,6.1,2.9,0.0,0.0,0.0,13.7,0.1,0.1,0.2,0.059,0.6,-2.9,-2.3,0.0
Euroleague,2022-2023,Evans K.,BC Zalgiris,2022-2023,PG/SG,SCORER,USA,190,26,17,9,8,52.9,445.0,270,43,76,56.6,44,96,45.8,87,172,50.6,52,64,81.3,5,49,54,63,35,17,4,39,70,296,1,234,25.3,1.154,107.4,109.9,-2.5,131.3,102.6,28.7,63.4,67.8,10.3,1.58,15.4,0.83,6.8,1.13,1.7,2.25,38.9,1.35,11.5,15.0,10.3,4.7,23.3,24.0,34.6,13.2,21.2,1.3,1.9,0.6,0.0,13.6,13.8,14.5,0.0,7.2,2.2,0.6,1.0,0.0,24.3,1.4,0.9,2.3,0.204,6.2,-1.3,4.9,1.7
Euroleague,2022-2023,Exum D.,KK Partizan,2022-2023,PG/SG,SPOT-UP SHOOTER,AUS,198,27,33,20,13,60.6,756.0,438,101,167,60.5,36,85,42.4,137,252,54.4,128,149,85.9,22,57,79,94,61,29,5,88,135,490,105,377,25.0,1.162,124.1,116.3,7.8,130.5,107.9,22.6,61.5,69.3,16.4,1.71,21.0,0.96,6.9,0.77,2.9,1.36,18.6,1.33,17.0,16.2,9.8,6.4,16.9,15.8,27.1,11.0,20.0,4.0,4.8,3.7,0.0,10.1,10.7,10.1,5.9,7.0,2.2,0.5,0.5,0.4,21.9,2.4,1.2,3.6,0.164,4.3,-2.0,2.3,2.1
Euroleague,2022-2023,Fall M.,Olympiacos Piraeus,2022-2023,C,POST-UP CREATOR,FRA,218,31,33,23,10,69.7,703.0,236,103,137,75.2,0,0,0.0,103,137,75.2,30,63,47.6,55,97,152,65,46,20,26,71,82,387,139,209,15.2,1.129,121.7,109.1,12.6,124.9,101.7,23.2,75.2,72.4,42.6,1.78,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.4,22.0,7.2,14.8,12.3,13.8,0.0,6.2,23.7,10.4,14.2,8.6,2.9,17.1,21.8,12.6,26.3,13.9,1.6,2.5,3.3,1.0,17.6,1.2,1.8,3.0,0.137,0.9,4.9,5.7,3.8
Euroleague,2022-2023,Fall Y.,ASVEL Villeurbanne,2022-2023,C,POST-UP SCORER,SEN,221,28,34,8,26,23.5,680.0,317,124,181,68.5,0,0,0.0,124,181,68.5,69,99,69.7,78,131,209,9,44,9,11,99,105,424,-27,270,19.8,1.174,109.4,114.1,-4.7,117.7,105.2,12.5,68.5,70.4,26.7,1.58,39.6,1.23,0.7,1.0,0.0,0.0,0.0,0.0,16.3,16.3,3.0,13.3,2.1,2.9,0.0,1.4,3.2,14.3,19.4,9.3,3.4,24.3,25.5,22.7,29.6,19.3,0.8,1.1,1.8,0.0,20.5,0.7,1.1,1.9,0.109,-1.7,-1.0,-2.7,-0.3
Euroleague,2022-2023,Fernandez R.,Real Madrid,2022-2023,F,SPOT-UP SHOOTER,ESP,196,38,13,8,5,61.5,223.0,57,2,4,50.0,17,55,30.9,19,59,32.2,2,2,100.0,3,24,27,24,9,11,3,24,12,59,72,69,15.5,0.826,120.9,102.7,18.2,101.3,95.4,5.9,46.6,47.5,0.0,0.0,4.3,1.33,1.4,0.0,1.4,0.0,78.3,0.94,1.4,13.0,8.7,4.3,12.6,11.4,26.2,2.3,25.8,1.7,1.3,2.3,0.0,11.8,11.0,12.0,25.0,7.2,2.7,0.9,1.4,0.0,9.3,0.0,0.8,0.7,0.086,0.3,1.7,2.0,0.8
Euroleague,2022-2023,Ferrando G.,Valencia Basket,2022-2023,SG,SECONDARY BALL HANDLER,ESP,185,21,7,4,3,57.1,68.0,15,1,1,100.0,4,12,33.3,5,13,38.5,1,2,50.0,0,0,0,6,4,1,0,11,3,1,-16,18,12.9,0.833,107.0,123.0,-16.0,102.4,116.2,-13.8,53.8,53.6,5.6,2.0,0.0,0.0,0.0,0.0,38.9,0.86,27.8,1.2,5.6,22.2,16.7,5.6,13.2,12.5,20.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.022,-3.8,-5.7,-9.5,-0.3
Euroleague,2022-2023,Gazi E.,Anadolu Efes Istanbul,2022-2023,SG,MARGINAL OFFENSIVE ROLE,TUR,190,26,9,5,4,55.6,52.0,8,2,4,50.0,0,7,0.0,2,11,18.2,4,5,80.0,3,5,8,1,1,3,0,11,4,1,-3,14,13.7,0.571,123.5,113.7,9.8,89.2,104.3,-15.1,18.2,30.8,7.1,2.0,21.4,0.67,0.0,0.0,7.1,0.0,42.9,0.0,14.3,7.1,0.0,7.1,2.4,0.0,0.0,0.0,6.7,7.0,0.0,12.5,0.0,11.6,13.6,10.5,0.0,9.3,3.2,0.0,0.0,0.0,3.8,0.0,0.1,0.1,0.045,-5.0,-0.3,-5.2,-0.1
Euroleague,2022-2023,Giedraitis R.,Baskonia Vitoria-Gasteiz,2022-2023,F/PF,SPOT-UP SHOOTER,LTU,200,30,34,18,16,52.9,905.0,353,88,153,57.5,39,133,29.3,127,286,44.4,60,73,82.2,49,150,199,53,22,31,8,57,78,460,61,339,18.0,1.041,119.1,115.1,4.0,114.7,104.2,10.5,51.2,55.7,13.6,1.7,26.5,0.93,5.0,0.82,4.1,0.86,35.1,0.88,9.1,6.5,3.2,3.2,7.5,8.9,8.2,2.3,13.5,6.1,4.4,7.4,4.5,19.0,14.4,20.8,47.8,12.5,1.9,0.6,0.6,0.4,16.3,0.7,1.7,2.4,0.106,0.6,0.8,1.4,1.7
Euroleague,2022-2023,Giedraitis D.,BC Zalgiris,2022-2023,PG,SCORER,LTU,185,22,14,6,8,42.9,124.0,22,8,14,57.1,2,14,14.3,10,28,35.7,0,0,0.0,3,4,7,8,7,8,0,18,3,5,5,35,14.5,0.629,105.8,102.4,3.4,86.1,92.3,-6.2,39.3,39.3,2.9,0.0,20.0,1.14,17.1,1.33,8.6,1.0,28.6,0.3,0.0,20.0,17.1,2.9,9.1,7.7,17.4,0.0,18.6,3.0,3.4,2.6,0.0,3.4,7.0,0.0,0.0,3.2,3.8,0.0,0.0,0.0,6.5,-0.1,0.4,0.3,0.076,-4.0,-0.5,-4.6,-0.2
Euroleague,2022-2023,Giffey N.,FC Bayern Munich,2022-2023,F,SPOT-UP SHOOTER,GER,200,32,26,9,17,34.6,501.0,177,35,68,51.5,27,56,48.2,62,124,50.0,26,28,92.9,22,45,67,18,14,17,1,52,28,174,-25,151,14.6,1.172,112.4,115.5,-3.1,122.4,108.3,14.1,60.9,64.6,7.9,1.67,25.2,0.95,11.9,0.78,3.3,0.6,33.8,1.53,8.6,9.3,4.0,5.3,5.0,3.3,10.0,2.5,10.7,4.9,4.6,5.4,4.0,11.2,11.2,8.6,22.6,7.9,1.9,0.1,0.2,0.0,14.6,0.5,0.7,1.2,0.098,0.1,0.2,0.3,0.6
Euroleague,2022-2023,Gillespie F.,FC Bayern Munich,2022-2023,C,RIM RUNNER,USA,206,26,34,11,23,32.4,646.0,147,67,136,49.3,0,0,0.0,67,136,49.3,13,36,36.1,84,120,204,15,45,20,33,96,62,233,-90,198,15.3,0.742,103.4,111.6,-8.2,88.7,99.1,-10.4,49.3,48.0,23.2,1.3,39.9,0.86,5.6,0.55,0.0,0.0,0.0,0.0,8.6,22.7,7.1,15.7,3.5,2.5,0.0,0.0,7.0,14.1,17.7,11.4,3.7,23.0,23.7,20.2,43.5,18.2,1.8,3.5,4.4,0.6,12.3,-0.7,1.5,0.8,0.048,-5.7,2.9,-2.7,-0.3
